Year,Month,Day,AZN.L,BBY.L,UU.L,VOD.L,LRE.L,JD.L,GSK.L,PRU.L,BATS.L,BT-A.L,^FTSE,GBPUSD=X
2015,4,9,3767.633789,219.003342,712.689575,144.96286,476.2211,19.073532,1130.698364,1187.812988,2500.475342,343.499481,7015.399902,1.487852
2015,4,10,3758.540527,221.481567,716.705627,147.275055,475.859772,19.260374,1152.098267,1202.529297,2559.010254,344.218689,7089.799805,1.471497
2015,4,13,3731.258545,220.288315,714.880127,147.210831,483.086243,19.384941,1146.485352,1188.864502,2521.82373,345.240784,7064.299805,1.464064
2015,4,14,3795.706055,222.124054,714.880127,147.307159,477.305023,19.832579,1142.626099,1178.002441,2532.497803,345.240784,7075.299805,1.466792
2015,4,15,3841.175537,221.573334,711.594238,146.37587,478.027679,20.980888,1132.102051,1175.549561,2541.793701,344.559387,7096.799805,1.477192
2015,4,16,3818.24292,221.206192,707.577881,146.054733,474.41452,21.895639,1119.822876,1166.439575,2576.915039,342.212341,7060.5,1.482844
2015,4,17,3756.167236,219.095108,700.640808,145.41246,468.272095,21.876173,1105.439209,1146.817627,2564.519531,340.69812,6994.600098,1.492181
2015,4,20,3798.078857,223.041931,701.371094,147.082397,468.633362,22.187578,1109.298096,1163.286133,2592.75415,342.969421,7052.100098,1.496827
2015,4,21,3839.19873,224.326935,715.975464,145.733597,466.826721,21.895639,1105.088623,1156.979004,2591.032227,345.884277,7062.899902,1.49098
2015,4,22,3845.525391,220.288315,710.863831,146.118958,460.684265,22.031874,1086.494507,1149.621094,2571.40625,348.685608,7028.200195,1.493563
2015,4,23,3819.429443,218.727951,718.896301,147.949478,461.045624,22.05134,1073.865234,1140.861328,2584.48999,351.221863,7053.700195,1.503759
2015,4,24,3755.772461,221.573334,732.405334,149.169815,453.819122,22.693613,1076.671875,1143.664185,2580.013916,354.023254,7070.700195,1.505208
2015,4,27,3720.978271,228.365555,722.547302,149.394608,460.323059,22.713076,1095.966675,1169.24292,2562.797607,351.562622,7104,1.517658
2015,4,28,3596.431641,223.684448,720.356689,147.564102,457.432343,22.693613,1079.127563,1145.065552,2526.988281,352.395416,7030.5,1.522371
2015,4,29,3524.866943,219.462265,703.196594,147.981583,465.020111,22.421133,1061.937378,1137.3573,2471.207764,346.376404,6946.299805,1.533484
2015,4,30,3555.706543,222.674805,709.038452,148.077927,462.490875,22.362745,1062.638916,1141.562134,2473.962402,345.051453,6960.600098,1.542686
2015,5,5,3510.237305,219.186905,694.068909,146.79335,439.005035,22.888241,1052.815796,1129.999146,2442.973389,340.092468,6927.600098,1.512287
2015,5,6,3490.072266,216.708649,694.434204,149.137665,444.063599,22.888241,1062.638916,1118.786621,2467.075439,343.953644,6933.700195,1.517428
2015,5,7,3484.932129,216.433289,694.434204,148.880768,437.559723,23.238569,1015.278076,1118.085815,2462.599609,343.045166,6887,1.524204
2015,5,8,3583.779053,222.491211,729.849426,149.844193,454.180511,23.958693,1037.379761,1154.526489,2506.67334,355.575287,7046.799805,1.540713
2015,5,11,3580.616455,222.307648,729.849426,150.775497,454.541809,24.094934,1036.678345,1154.526489,2493.588623,355.840271,7029.899902,1.5434
2015,5,12,3479.396973,221.297989,718.166016,150.036865,446.231415,24.114397,1014.225403,1126.845581,2449.860107,351.827637,6933.799805,1.557705
2015,5,13,3471.489258,222.032303,721.817078,151.481979,456.348358,24.075468,1017.733704,1128.597534,2459.844238,354.288177,6949.600098,1.567103
2015,5,14,3506.678711,222.674805,721.452026,151.192978,458.877655,24.114397,1017.022766,1143.664185,2480.50415,352.054718,6973,1.57401
2015,5,15,3453.697266,227.53949,724.737915,150.614899,463.213562,24.581501,1008.491272,1140.160522,2473.618164,350.540497,6960.5,1.577212
2015,5,18,3471.489258,228.365555,729.119324,150.358032,462.490875,24.562042,1018.089233,1147.167969,2476.02832,349.291321,6968.899902,1.574605
2015,5,19,3482.165283,233.597427,733.135498,145.540924,465.381439,24.853985,1025.554321,1169.592896,2506.328613,353.152527,6995.100098,1.566367
2015,5,20,3473.861816,233.780991,736.786682,153.408875,462.490875,24.386875,1029.109131,1151.372925,2509.428223,349.897003,7007.299805,1.551614
2015,5,21,3499.166504,233.964554,734.595886,155.753174,465.020111,24.620426,1031.241821,1161.534302,2501.852783,347.625671,7013.5,1.554291
2015,5,22,3537.518799,233.780991,731.675049,162.978836,465.742798,24.698277,1041.195435,1159.081299,2493.588623,341.493073,7031.700195,1.566392
2015,5,26,3458.441895,237.452454,713.419678,161.051987,464.297577,24.484188,1016.667419,1142.613403,2487.046631,342.250214,6949,1.547221
2015,5,27,3533.564941,236.901733,726.198486,161.533691,473.330505,24.600967,1027.331665,1148.569824,2523.544434,347.512085,7033.299805,1.539859
2015,5,28,3552.147949,234.790649,733.135498,162.946716,471.523834,24.717745,1037.99585,1143.664185,2542.138428,340.50885,7040.899902,1.535014
2015,5,29,3457.650879,228.457352,727.293823,164.006485,466.104187,25.379478,1033.374878,1140.160522,2482.914795,338.199677,6984.399902,1.53191
2015,6,1,3452.906982,228.91629,728.754211,163.332123,470.439972,25.437862,1035.152222,1129.298584,2473.962402,335.814789,6953.600098,1.528888
2015,6,2,3445.394531,227.631271,718.531189,163.52478,470.439972,25.457325,1024.487671,1121.94043,2414.394531,335.814789,6928.299805,1.519988
2015,6,3,3471.489258,229.191666,718.531189,160.827194,471.523834,25.301626,1021.999695,1133.15271,2434.709473,338.767548,6950.5,1.533978
2015,6,4,3429.578369,227.080566,709.038452,159.34993,467.910706,25.24324,1003.514832,1127.546631,2424.035645,335.019806,6859.200195,1.532661
2015,6,5,3453.697266,228.549149,699.545654,155.464142,470.801331,25.4184,994.272034,1112.830322,2368.943604,332.672821,6804.600098,1.5365
2015,6,8,3426.415039,234.148163,702.831543,156.716599,470.439972,25.301626,985.385437,1103.019409,2362.745605,332.218506,6790,1.526788
2015,6,9,3357.618164,231.945251,698.81543,155.271469,466.104187,25.009684,978.275757,1091.807129,2357.236816,333.657043,6753.799805,1.53459
2015,6,10,3385.295654,235.61676,708.308105,156.780823,469.717346,25.749269,982.896851,1112.830322,2364.811523,338.502502,6830.299805,1.539409
2015,6,11,3378.178467,232.312408,706.117615,157.12558,467.910706,26.080135,986.096252,1131.751099,2372.387207,338.313202,6846.700195,1.549691
2015,6,12,3329.941406,230.843826,702.46637,155.335541,459.239014,26.216377,976.142822,1125.09375,2353.448975,343.348022,6784.899902,1.550893
2015,6,15,3280.913818,225.336594,692.608582,153.280304,455.987183,26.021748,960.501709,1103.019409,2349.317383,342.628784,6710.5,1.556154
2015,6,16,3297.52002,224.877686,693.338806,154.838303,457.432343,26.080135,971.166199,1101.267334,2417.837402,337.101868,6710.100098,1.5596
2015,6,17,3288.42627,223.959808,688.957458,152.816208,452.735168,26.021748,966.544983,1093.208862,2412.328857,341.303833,6680.600098,1.563966
2015,6,18,3315.707764,224.326935,691.513306,154.539948,448.038147,25.904972,966.900513,1107.574341,2448.82666,341.530945,6707.899902,1.584811
2015,6,19,3312.544434,225.336594,695.164307,154.904617,444.786163,26.080135,964.767883,1100.56665,2442.628418,343.915833,6710.5,1.587881
2015,6,22,3354.455322,233.50563,720.721802,158.650406,450.567291,26.080135,978.986816,1125.794556,2474.651611,352.054718,6825.700195,1.588512
2015,6,23,3379.364746,234.056351,717.435852,159.744339,447.315491,26.274763,979.342224,1128.947998,2465.01001,354.401764,6834.899902,1.58293
2015,6,24,3360.781738,233.138504,724.007874,158.948761,446.592773,27.364681,983.252441,1122.290771,2472.929199,350.843323,6844.799805,1.574109
2015,6,25,3307.799561,228.457352,715.496704,158.683578,448.399414,27.262621,974.720947,1122.290771,2448.82666,349.177734,6807.799805,1.570993
2015,6,26,3316.102783,223.041931,703.883972,157.29129,447.315491,27.812191,972.232422,1107.224121,2442.284424,351.411163,6753.700195,1.574506
2015,6,29,3239.398193,219.370483,693.394958,154.341095,445.50882,27.890697,956.591675,1081.645752,2393.390625,348.042053,6620.5,1.569317
2015,6,30,3178.113281,222.032303,668.296448,152.3853,445.50882,27.753305,940.239685,1073.937012,2351.727539,340.849579,6521,1.573193
2015,7,1,3258.376709,227.998413,668.296448,155.302414,454.180511,27.753305,958.724487,1103.720215,2409.573975,345.430054,6608.600098,1.568701
2015,7,2,3313.334961,225.520203,671.667969,156.396286,454.541809,27.831818,963.345459,1099.866089,2406.819092,345.430054,6630.5,1.560501
2015,7,6,3280.913818,216.800415,656.683655,153.214035,449.483368,27.871069,954.103394,1076.740479,2399.93335,338.27536,6535.700195,1.555597
2015,7,7,3303.845703,208.356079,651.813843,149.501343,450.205933,27.812191,951.614807,1059.921875,2384.093506,331.839966,6432.200195,1.560208
2015,7,8,3316.893555,209.641083,657.432861,151.888062,452.735168,27.949583,960.14624,1065.52771,2430.577393,333.354187,6490.700195,1.546288
2015,7,9,3338.639893,202.114563,656.309143,152.517883,457.071014,27.694422,973.298828,1097.763794,2454.68042,341.000977,6581.600098,1.536996
2015,7,10,3388.063232,203.30777,666.048828,156.263733,465.742798,27.694422,974.009888,1123.692261,2497.376465,344.59729,6673.399902,1.537397
2015,7,13,3424.834229,206.612122,665.674255,156.82724,473.330505,27.871069,985.740479,1143.314087,2490.834229,348.382751,6738,1.55159
2015,7,14,3435.904785,208.264252,662.302612,157.722244,475.498444,27.831818,990.006531,1133.85376,2506.328613,350.616272,6753.799805,1.548227
2015,7,15,3434.718994,211.201462,663.052002,156.263733,479.834442,27.988838,982.896851,1135.255005,2515.625,355.42392,6753.799805,1.563697
2015,7,16,3429.182861,215.331863,661.178833,157.788574,487.06073,28.086973,982.896851,1145.065552,2520.101318,357.581604,6796.5,1.563404
2015,7,17,3412.181885,215.69899,659.305908,157.390762,487.06073,28.26362,974.720947,1144.715698,2514.247803,361.821411,6775.100098,1.561305
2015,7,20,3437.881592,212.119324,656.309143,158.451523,488.506042,28.283249,981.119446,1133.85376,2514.247803,362.767822,6788.700195,1.560038
2015,7,21,3428.392578,211.93576,658.182007,156.396286,491.396545,28.342133,975.787415,1110.027222,2520.101318,360.761444,6769.100098,1.55739
2015,7,22,3385.295654,214.138611,655.559875,154.208481,489.951233,28.459898,959.790833,1085.5,2473.962402,355.4617,6667.299805,1.555597
2015,7,23,3395.180176,213.220734,663.426636,153.777527,492.841888,28.381386,964.767883,1084.799316,2465.01001,351.14621,6655,1.561402
2015,7,24,3363.549072,211.201462,655.934509,158.086868,493.564514,28.185112,951.614807,1063.075195,2444.694824,350.010529,6579.799805,1.551952
2015,7,27,3313.730469,206.795685,653.68689,156.263733,476.582367,28.420641,947.704651,1050.461304,2418.526367,349.631958,6505.100098,1.552289
2015,7,28,3297.52002,208.631424,657.432861,156.097961,484.892792,28.26362,944.505615,1055.716919,2445.727783,352.509033,6555.299805,1.55642
2015,7,29,3314.125488,213.404327,661.928101,159.744339,465.381439,28.558037,977.209167,1052.213135,2534.562988,358.490143,6631,1.56111
2015,7,30,3415.739746,211.752167,661.553528,159.810623,462.490875,29.303879,987.517761,1065.177734,2575.537842,354.288177,6668.899902,1.560208
2015,7,31,3416.135742,216.341522,668.296448,160.341019,465.381439,31.600302,992.494873,1056.417847,2617.545166,351.638306,6696.299805,1.560428
2015,8,3,3433.532471,215.515411,663.426636,160.042694,468.272095,32.071362,995.338684,1046.607056,2606.526611,355.234619,6688.600098,1.562695
2015,8,4,3467.535156,218.177246,663.426636,159.810623,470.801331,32.248005,996.0495,1056.067383,2631.318359,355.4617,6686.600098,1.559041
2015,8,5,3498.770752,219.829391,672.042542,163.125534,465.381439,32.758327,1008.847107,1072.185303,2636.483398,353.985321,6752.399902,1.556905
2015,8,6,3489.281982,221.022644,673.166382,162.860352,460.684265,33.111614,1035.863403,1079.193237,2637.515381,356.067383,6747.100098,1.560598
2015,8,7,3416.531006,221.848694,664.925049,160.341019,456.348358,33.111614,1030.886597,1071.134033,2620.299561,352.281891,6718.5,1.551422
2015,8,10,3446.185059,224.877686,664.550476,161.932175,463.213562,33.798573,1036.218872,1055.716919,2632.35083,357.051636,6736.200195,1.549403
2015,8,11,3432.741699,231.027405,662.302612,159.976395,464.658844,34.034115,1021.999695,1105.121826,2598.95166,352.357544,6664.5,1.558531
2015,8,12,3391.226318,240.114273,660.429688,156.760941,460.684265,33.406033,1008.847107,1076.740479,2553.156982,349.329132,6571.200195,1.558409
2015,8,13,3425.29126,238.737488,661.553528,158.749878,463.936188,34.289268,1017.854553,1084.799316,2569.3396,350.447601,6568.299805,1.561597
2015,8,14,3404.451416,238.645706,667.547302,158.451523,467.18811,33.994854,1010.648254,1074.287598,2562.453613,351.874481,6550.700195,1.561792
2015,8,17,3428.897461,242.317169,672.791626,158.517838,466.465454,34.132248,1016.413086,1072.885864,2566.241211,351.296021,6550.299805,1.56519
2015,8,18,3454.545898,247.824371,677.661682,158.849319,466.826721,34.348152,1011.008789,1063.776001,2554.189941,350.524689,6526.299805,1.558506
2015,8,19,3398.440186,245.621475,673.915588,155.799622,463.213562,34.308891,993.353882,1061.323364,2518.380615,344.894073,6403.5,1.56649
2015,8,20,3354.75708,245.070801,671.293274,154.109024,460.323059,34.053734,987.588623,1041.763062,2500.85791,344.084229,6367.899902,1.568308
2015,8,21,3249.357422,242.592514,652.563049,149.103546,455.625854,32.738693,954.441223,1004.607788,2442.917725,336.0625,6187.700195,1.569095
2015,8,24,3128.729004,230.843826,623.343811,142.24176,441.895599,31.61993,923.815552,962.498474,2342.395264,319.479187,5898.899902,1.567791
2015,8,25,3182.029785,241.215698,636.454956,145.32457,453.819122,33.190128,933.903931,998.945984,2390.910889,332.861542,6081.299805,1.576293
2015,8,26,3143.957764,239.471786,624.46759,143.733414,455.625854,33.052731,918.410889,986.561096,2377.298828,329.467743,5979.200195,1.569588
2015,8,27,3273.402832,244.887207,637.578796,149.401901,460.528809,34.387405,959.125061,1003.192383,2418.834229,334.481354,6192,1.548203
2015,8,28,3302.257568,250.119095,640.5755,150.296921,473.603912,34.387405,965.970886,1003.546082,2428.607666,337.335144,6247.899902,1.541402
2015,9,1,3232.926025,245.34613,620.346985,145.854965,476.872528,34.328522,933.183472,967.806458,2367.17749,324.839844,6058.5,1.536311
2015,9,2,3299.853027,240.297821,626.715149,147.214066,479.414856,33.837833,950.838074,965.68335,2368.223633,329.313507,6083.299805,1.530526
2015,9,3,3404.451416,241.491089,631.585083,150.42952,483.773285,34.210762,964.529602,987.97644,2408.712402,333.208649,6194.100098,1.530807
2015,9,4,3351.551025,236.809967,625.59137,147.877029,473.240601,34.269642,939.30835,954.005981,2362.639404,325.842529,6042.899902,1.526205
2015,9,8,3410.863037,238.645706,650.68988,150.628403,497.574615,34.034115,957.68396,980.54541,2380.789063,333.247162,6146.100098,1.528304
2015,9,9,3420.882324,239.471786,653.312256,152.219528,509.923187,34.034115,945.793884,1010.623474,2421.975098,336.949493,6229,1.540191
2015,9,10,3438.916016,240.389679,648.817017,150.562134,509.196716,34.092995,933.903931,1002.130737,2401.033936,333.285767,6155.799805,1.535792
2015,9,11,3434.908936,239.471786,643.197876,148.47374,506.654388,34.54443,933.183472,989.391968,2390.212891,325.996857,6117.799805,1.544211
2015,9,14,3434.107422,235.433167,641.324829,146.683685,507.744019,34.54443,925.977051,979.837646,2389.514893,326.652466,6084.600098,1.544807
2015,9,15,3468.973633,233.872787,649.566162,144.827347,515.371033,35.074364,929.5802,1004.254089,2424.070313,325.148346,6137.600098,1.54271
2015,9,16,3464.96582,235.983902,660.055237,145.291428,514.644714,36.232395,935.345093,1010.269592,2495.622559,328.889282,6229.200195,1.534495
2015,9,17,3422.885986,233.50563,658.931274,143.335648,514.281494,35.91835,929.220154,996.822937,2497.717041,323.181519,6187,1.551807
2015,9,18,3502.637207,231.853485,661.553528,143.700287,512.465454,36.114628,925.977051,968.868042,2492.830078,320.096222,6104.100098,1.556905
2015,9,21,3509.851318,231.945251,666.797974,144.131226,505.564972,36.624947,929.220154,976.653076,2484.104248,318.939301,6108.700195,1.552891
2015,9,22,3338.726563,226.98877,656.683655,140.484848,495.758606,36.507179,898.594421,956.482788,2414.645752,311.611786,5935.799805,1.55082
2015,9,23,3385.615234,232.495972,666.423462,143.203079,503.748962,36.467922,918.050415,967.098633,2453.38916,317.898041,6032.200195,1.535391
2015,9,24,3371.188232,227.723068,668.296448,140.81633,495.032196,36.507179,904.719421,950.821289,2467.699707,314.735626,5961.5,1.525204
2015,9,25,3470.57666,235.433167,688.150635,144.296951,505.20166,36.919353,928.85968,985.145691,2525.639648,324.338501,6109,1.522696
2015,9,28,3350.348389,236.901733,685.52832,137.368851,507.380798,37.017498,901.116272,960.021484,2482.009766,321.214691,5958.899902,1.520173
2015,9,29,3309.87207,231.486328,678.410828,135.479355,500.116943,37.154881,891.748596,941.620789,2457.926025,318.746429,5909.200195,1.516507
2015,9,30,3351.551025,230.843826,693.020386,138.197571,501.932861,37.488552,912.285828,986.207214,2543.092285,323.644287,6061.600098,1.515795
2015,10,1,3335.119873,229.742371,692.645813,135.446228,496.848175,37.939983,913.72699,986.914673,2505.046875,324.14566,6072.5,1.512402
2015,10,2,3340.730225,231.027405,708.004578,136.672729,494.669067,38.234398,923.4552,1006.023376,2537.158203,324.377045,6130,1.513913
2015,10,5,3404.451416,238.921066,726.360352,140.882629,499.027466,38.548439,945.793884,1049.901733,2568.571289,331.8974,6298.899902,1.51941
2015,10,6,3367.180664,240.481461,722.239563,141.578751,498.664246,38.646584,941.470398,1054.148071,2584.627441,333.671417,6326.200195,1.515496
2015,10,7,3295.845459,239.012817,721.490356,138.164429,500.116943,38.057751,925.616943,1075.025879,2601.031738,330.316223,6336.399902,1.522603
2015,10,8,3334.719482,239.563568,731.230225,139.225204,496.485016,37.802593,930.661499,1074.672119,2609.757813,333.478607,6374.799805,1.531558
2015,10,9,3373.993652,238.186768,722.988892,140.51799,500.843384,36.762337,943.992615,1071.841064,2631.747803,334.751221,6416.200195,1.535132
2015,10,12,3347.543701,234.056351,720.366638,139.755554,499.753723,37.68483,941.109924,1072.195313,2627.209717,335.792542,6371.200195,1.532309
2015,10,13,3316.685547,237.544266,724.11261,139.192047,499.390594,37.782967,955.521973,1059.102417,2633.144287,333.015808,6342.299805,1.533789
2015,10,14,3253.36499,232.771332,724.861755,135.346771,499.390594,37.62595,946.514648,1033.62439,2608.711426,321.793121,6269.600098,1.525809
2015,10,15,3303.059326,237.268906,733.103088,137.302551,502.296143,37.68483,959.485596,1052.025024,2655.482178,329.004974,6338.700195,1.548012
2015,10,16,3323.096924,229.008072,734.976196,138.761139,513.192017,37.370792,969.934265,1077.856689,2673.631836,331.743134,6378,1.547197
2015,10,19,3331.512939,226.98877,734.226929,138.164429,509.196716,36.919353,969.213745,1076.441284,2669.792236,330.239075,6352.299805,1.543805
2015,10,20,3225.712158,227.814865,742.468323,138.263885,505.564972,37.547436,963.088379,1068.302734,2651.991699,337.219482,6345.100098,1.547197
2015,10,21,3163.595215,234.698853,740.595398,137.932388,508.107147,37.645576,952.639771,1061.225464,2663.859131,335.136932,6348.399902,1.544903
2015,10,22,3214.891846,232.12883,742.842896,142.606384,509.196716,36.958607,963.44873,1065.825562,2668.74585,342.155884,6376.299805,1.542448
2015,10,23,3261.781006,237.544266,744.716003,144.529007,516.82373,37.410038,986.507813,1086.349365,2683.055664,347.246613,6444.100098,1.538367
2015,10,26,3279.413818,235.157806,748.087524,143.600861,514.281494,37.527809,986.507813,1083.872559,2673.631836,348.519257,6417,1.531745
2015,10,27,3266.189209,230.384888,742.842896,142.772141,513.192017,37.586689,985.426941,1071.841064,2648.1521,348.634949,6365.299805,1.535792
2015,10,28,3349.947998,229.834167,743.592163,144.064926,517.186951,37.881104,1023.619324,1084.93396,2717.611328,361.477386,6437.799805,1.5313
2015,10,29,3363.573486,224.326935,742.468323,143.269318,517.913452,37.95961,1011.729065,1075.380005,2715.865967,362.210175,6395.799805,1.527184
2015,10,30,3326.703369,228.732712,740.595398,142.042847,517.550232,37.90073,1012.44989,1075.025879,2694.225342,358.662048,6361.100098,1.532379
2015,11,2,3331.112061,230.752029,736.849304,142.47377,513.554993,37.90073,1006.684937,1081.749268,2666.651123,357.582245,6361.799805,1.544163
2015,11,3,3336.322021,231.486328,724.487305,142.805283,513.554993,37.90073,991.912354,1095.196045,2682.009521,356.193817,6383.600098,1.542401
2015,11,4,3308.269043,231.302734,736.100037,144.031769,510.286407,37.68483,1000.559937,1109.704224,2692.47998,359.086212,6412.899902,1.541925
2015,11,5,3404.050293,232.037079,731.230225,143.567703,526.630005,37.998871,998.758484,1090.241821,2694.574707,359.741882,6364.899902,1.539006
2015,11,6,3387.218262,238.186768,717.369751,143.335648,540.431335,37.998871,997.677551,1093.426514,2659.669922,359.086212,6353.799805,1.521005
2015,11,9,3333.115967,236.993546,701.26178,142.175446,538.978638,37.782967,985.426941,1096.965088,2633.841797,355.191162,6295.200195,1.505503
2015,11,10,3331.112061,233.138504,703.134766,147.711304,537.525818,37.665203,983.986023,1054.148071,2638.379395,359.04776,6275.299805,1.512104
2015,11,11,3367.981689,232.587784,703.134766,148.805206,540.431335,37.449299,989.750977,1067.594849,2641.869873,366.722351,6297.200195,1.51389
2015,11,12,3266.189209,227.814865,701.636292,146.915726,538.978638,37.468929,972.944397,1055.209595,2599.984863,371.504517,6178.700195,1.52251
2015,11,13,3281.418213,228.09021,701.26178,146.120148,537.888977,37.468929,959.06073,1038.932251,2586.721436,366.490875,6118.299805,1.523461
2015,11,16,3412.867188,228.549149,704.258484,146.683685,541.157776,37.331535,960.157166,1040.347656,2611.503662,369.84613,6146.399902,1.521792
2015,11,17,3524.27832,231.027405,720.366638,149.5345,542.610657,37.488552,983.174438,1071.133423,2661.06665,380.181793,6268.799805,1.520496
2015,11,18,3533.89624,234.056351,717.744324,148.506851,542.973755,37.488552,985.732056,1058.040527,2658.623047,375.823883,6279,1.522001
2015,11,19,3549.525391,235.800308,730.106323,149.302277,541.884155,37.782967,984.270447,1074.318359,2694.923584,378.793427,6329.899902,1.523926
2015,11,20,3606.434082,234.882462,739.471497,150.650345,545.879211,37.881104,994.500427,1087.411133,2701.55542,378.870575,6334.600098,1.528818
2015,11,23,3595.61377,230.935623,729.731689,149.774063,548.78479,37.802593,982.443665,1073.256592,2700.857178,378.484894,6305.5,1.518995
2015,11,24,3577.579346,226.896973,717.744324,147.819351,551.327148,37.68483,981.347656,1069.01062,2687.59375,374.242676,6277.200195,1.512905
2015,11,25,3606.835449,229.283447,713.99823,150.245926,550.60083,37.95961,988.289673,1090.596069,2703.649658,377.443604,6337.600098,1.508591
2015,11,27,3616.854004,232.220642,733.103088,152.200668,534.85614,37.998871,997.788696,1095.903687,2721.450195,385.503906,6375.200195,1.509981
2015,11,30,3608.838135,235.524963,724.11261,151.155914,538.025757,38.097004,990.481384,1089.534302,2700.15918,382.919952,6356.100098,1.503895
2015,12,1,3619.258301,240.848557,731.604675,149.639297,542.779968,37.881104,987.193237,1106.873413,2713.073486,379.68045,6395.700195,1.505797
2015,12,2,3672.959961,244.887207,732.353882,149.841492,544.364868,38.666203,1006.922791,1101.56543,2716.214844,379.526184,6420.899902,1.507795
2015,12,3,3582.789551,243.969315,719.992065,147.179001,527.724792,39.617336,976.96344,1065.47168,2663.859131,369.537628,6275,1.494902
2015,12,4,3560.346191,244.703613,711.750549,145.291656,518.612488,41.464573,963.810669,1065.47168,2639.426514,369.730438,6238.299805,1.5135
2015,12,7,3593.609863,245.254364,712.499939,146.943069,459.18396,42.172024,967.098938,1078.564453,2677.471924,370.617462,6223.5,1.511259
2015,12,8,3557.54126,240.848557,708.004578,146.066818,486.124908,41.857597,960.157166,1073.964233,2652.690186,364.601227,6135.200195,1.505027
2015,12,9,3529.88916,245.805069,707.630066,145.460175,491.27533,40.796421,961.61853,1074.318359,2609.409424,360.358978,6126.700195,1.501006
2015,12,10,3510.251953,245.988678,701.26178,143.336899,480.578278,40.442696,960.157166,1053.08667,2578.693604,361.863037,6088.100098,1.518395
2015,12,11,3470.57666,244.336487,690.02356,140.303665,491.67157,40.167576,948.10022,1039.640137,2512.376221,355.229675,5952.799805,1.516093
2015,12,14,3434.908936,242.317169,691.896606,137.33786,496.82193,40.010365,935.312805,1018.762024,2506.093506,352.375824,5874.100098,1.519896
2015,12,15,3519.469482,247.457245,702.760132,141.213638,498.802948,40.403397,956.138245,1048.840332,2573.108643,362.132965,6017.799805,1.51607
2015,12,16,3539.907959,243.785782,702.385437,143.438019,500.387604,40.167576,965.272095,1058.040527,2596.145996,361.13031,6061.200195,1.50437
2015,12,17,3553.93457,242.317169,703.000793,144.752396,499.199066,40.442696,980.251892,1064.056274,2605.56958,363.058594,6102.5,1.497791
2015,12,18,3503.839111,244.061111,694.645325,142.426941,498.802948,40.442696,974.771362,1053.794434,2559.496582,353.494232,6052.399902,1.492961
2015,12,21,3497.427734,239.838943,700.722107,141.483246,493.652435,40.167576,972.944397,1049.194092,2553.214355,350.987457,6034.799805,1.490824
2015,12,22,3525.480469,242.592514,699.202942,142.022522,492.067688,40.088974,980.61676,1063.702393,2561.591064,354.4198,6083.100098,1.489691
2015,12,23,3617.254883,244.520081,711.736145,145.325363,497.218231,39.971058,1001.076843,1090.241821,2614.644531,364.755463,6241,1.482338
2015,12,29,3709.028076,246.722931,719.711792,147.448624,501.180145,40.63921,1016.787292,1104.750488,2656.878662,367.597229,6314.600098,1.489403
2015,12,30,3699.810791,249.109344,718.572449,146.606049,499.199066,40.875031,1011.306702,1094.134399,2645.360352,366.312561,6274.100098,1.482228
2016,1,4,3589.200928,243.693939,708.697754,145.594986,488.105804,40.324783,997.057861,1031.500977,2572.76001,358.059845,6093.399902,1.473709
2016,1,5,3656.528564,242.592514,714.394714,148.088974,493.256226,39.892456,1012.768372,1044.594116,2589.164795,361.602325,6137.200195,1.47141
2016,1,6,3624.868652,244.152939,710.976563,147.718231,490.482849,40.5606,1008.749329,1013.454163,2602.428467,363.860107,6073.399902,1.467394
2016,1,7,3511.454346,238.278564,706.798828,147.077896,495.237213,41.032238,982.443665,980.89917,2558.099854,359.889465,5954.100098,1.462994
2016,1,8,3485.805176,236.259216,709.457397,150.347031,502.368591,40.599907,1002.172791,973.822205,2534.715088,362.53656,5912.399902,1.462694
2016,1,11,3410.863037,233.230286,711.356323,148.830414,491.27533,39.813843,984.635864,964.975586,2546.931641,360.473419,5871.799805,1.452496
2016,1,12,3465.767334,238.094971,712.115845,149.167435,500.387604,40.04966,996.327148,970.283508,2581.486328,368.570435,5929.200195,1.454397
2016,1,13,3523.877686,238.921066,715.154297,149.976318,497.218231,41.582481,1011.67218,979.483887,2597.542236,370.711395,5961,1.443626
2016,1,14,3464.96582,235.708496,701.481689,148.42601,485.332397,43.311813,1008.749329,971.698669,2540.648193,363.587677,5918.200195,1.440798
2016,1,15,3390.424805,230.476715,691.227112,145.763474,481.766724,44.530205,996.327148,946.221069,2509.584473,360.70697,5804.100098,1.44271
2016,1,19,3456.550049,224.326935,699.202942,146.134186,481.766724,42.800873,1015.691162,985.499451,2545.883789,364.17157,5876.799805,1.425314
2016,1,20,3394.833252,217.993683,686.669617,141.449585,467.503906,42.525749,991.942932,934.8974,2488.64209,351.90921,5673.600098,1.418239
2016,1,21,3423.687744,217.993683,691.986816,144.078354,479.785889,42.800873,999.981018,934.8974,2498.76416,362.53656,5773.799805,1.41985
2016,1,22,3495.022705,225.061264,698.063538,147.920471,478.200989,43.115299,1016.787292,937.728271,2530.875488,379.353455,5900,1.422678
2016,1,25,3559.144043,224.694122,701.481689,147.280106,485.728699,44.608803,1022.998108,920.38916,2552.865479,366.701874,5877,1.426005
2016,1,26,3539.106445,223.868027,701.861511,147.381195,484.14389,44.608803,1034.324463,933.481995,2571.014648,364.599792,5911.5,1.424299
