Year,Month,Day,PFE,JNJ,COST,FDX,IBM,XOM,DIS,AAPL,MS,ACN,^DJI
2015,10,1,23.732224,78.326569,127.063721,134.741135,102.918526,54.011711,96.246353,25.085695,26.873732,88.020477,16272.009766
2015,10,2,24.656471,78.9655,128.206406,135.495316,103.628098,55.339024,96.555702,25.268837,26.814013,88.869904,16472.369141
2015,10,5,24.954615,79.663261,130.148911,139.592194,106.824783,56.017292,97.352524,25.360409,27.547709,90.863861,16776.429688
2015,10,6,24.440321,78.536743,130.447754,141.072647,106.638458,56.804916,97.277519,25.481741,27.607428,90.756577,16790.189453
2015,10,7,24.812994,79.848221,130.052261,142.432053,107.577377,57.760292,96.921295,25.360409,28.093712,91.758034,16912.289063
2015,10,8,24.663929,79.932281,133.304367,144.83432,109.147087,58.365627,98.064964,25.067381,28.144905,93.895042,17050.75
2015,10,9,24.775734,80.176094,135.334824,144.629547,109.225937,57.804073,98.955536,25.667179,27.91456,93.6894,17084.490234
2015,10,12,24.760818,80.697311,135.035995,143.782196,108.329971,57.833256,99.696114,25.548128,27.982805,93.930832,17131.859375
2015,10,13,24.581934,80.24334,133.849365,141.044739,107.240509,57.731125,99.921089,25.591625,27.820713,92.527016,17081.890625
2015,10,14,24.626656,79.469879,131.704681,140.34639,107.520058,58.46043,99.114906,25.229925,27.760994,92.572197,16924.75
2015,10,15,25.401831,81.672508,133.401123,141.631348,107.577377,59.423107,101.139755,25.607655,28.673845,92.45472,17141.75
2015,10,16,25.647799,82.588844,133.656036,141.975861,107.792419,60.152401,101.467865,25.419928,28.963913,93.096367,17215.970703
2015,10,19,25.714884,82.336639,134.675613,141.882751,106.953842,59.065746,102.620911,25.577888,27.573301,93.177689,17230.539063
2015,10,20,25.342203,82.042412,135.853424,143.391083,100.804077,58.949047,102.967743,26.044903,27.513586,93.512093,17217.109375
2015,10,21,24.939711,82.076012,136.424774,145.234772,101.004784,58.496899,103.20211,26.042606,26.856665,92.653534,17168.609375
2015,10,22,24.84281,83.67334,139.008896,148.717087,103.276901,60.451408,106.164406,26.440939,27.598896,96.214333,17489.160156
2015,10,23,25.379473,84.329086,136.890656,148.530884,103.699783,60.517063,106.014412,27.260502,27.829245,97.597092,17646.699219
2015,10,26,25.46146,84.018005,137.760818,146.994507,102.968674,59.233486,106.417503,26.390574,27.769526,97.579018,17623.050781
2015,10,27,26.080111,84.228188,138.666122,145.225418,98.811501,59.138672,106.651863,26.223463,27.496521,97.488663,17581.429688
2015,10,28,26.422977,84.471992,138.666122,144.573654,100.940254,60.006527,107.186195,27.303995,28.662212,99.16964,17779.519531
2015,10,29,25.916132,85.220184,139.12323,145.616455,100.739586,59.970081,107.842407,27.592434,28.747923,97.560951,17755.800781
2015,10,30,25.20804,84.934349,138.982559,145.299896,100.402687,60.34201,106.623741,27.356647,28.259361,96.883118,17663.539063
2015,11,2,26.132284,85.892746,139.887894,148.000122,100.610565,62.194424,107.842407,27.74124,28.696495,97.244614,17828.759766
2015,11,3,26.065199,85.716187,139.580261,148.158386,101.692879,63.339405,108.311111,28.059454,28.533644,96.982552,17918.150391
2015,11,4,25.651945,85.699379,138.129929,148.046707,101.513702,62.704945,106.164406,27.928959,28.62793,96.268562,17867.580078
2015,11,5,25.659452,86.027222,137.356461,149.229202,100.266533,61.851662,105.930038,27.800207,29.039341,95.879959,17863.429688
2015,11,6,25.494156,85.682564,138.481567,151.193893,100.020538,61.603714,108.432991,27.832394,30.35074,95.798615,17910.330078
2015,11,9,25.283773,84.774612,136.380829,149.489929,97.893509,60.2869,109.13607,27.719746,30.093601,94.786407,17730.480469
2015,11,10,25.388964,85.28743,137.834869,150.37442,98.009277,60.581139,110.073502,26.846102,30.205032,94.958107,17758.210938
2015,11,11,25.351397,85.632126,137.81723,149.936829,97.683708,60.044121,109.22982,26.694365,30.016468,94.985229,17702.220703
2015,11,12,25.088415,84.295425,137.473526,147.85112,96.251236,58.418324,108.939209,26.6047,29.339334,94.280296,17448.070313
2015,11,13,24.998249,83.967575,135.420273,147.217972,95.317955,57.454597,107.654907,25.827616,29.082195,93.222916,17245.240234
2015,11,16,24.915598,85.094086,137.870117,150.160309,96.735939,59.514465,108.667343,26.250645,29.185047,96.096855,17483.009766
2015,11,17,24.697701,85.329483,140.020355,150.290634,96.815536,58.822914,108.864212,26.137993,28.790779,96.060707,17489.5
2015,11,18,25.028307,86.313049,142.100052,151.594238,98.262505,59.396736,110.748444,26.965651,29.356472,97.497673,17737.160156
2015,11,19,24.2619,86.161758,143.492462,152.097061,98.928085,59.073048,111.282784,27.308216,29.287909,96.955429,17732.75
2015,11,20,24.179249,86.788452,143.730377,152.832596,100.201393,58.697872,112.557686,27.427765,29.065054,97.579018,17823.810547
2015,11,23,23.540579,87.034042,144.038757,152.180786,100.17247,59.058327,111.948357,27.071409,28.83363,97.461533,17792.679688
2015,11,24,24.02146,86.415817,142.928436,151.948029,100.273766,60.235371,110.570343,27.331207,28.790779,97.018677,17812.189453
2015,11,25,24.697701,86.348068,143.104721,151.212448,99.839676,59.771908,111.245293,27.135784,28.80792,96.792763,17813.390625
2015,11,27,24.63759,86.695305,144.153381,152.786041,100.17247,59.757206,107.926773,27.085201,28.953627,97.118111,17813.390625
2015,11,30,24.622566,85.738312,142.249878,147.618362,100.866989,60.073547,106.370636,27.197857,29.399336,96.901199,17719.919922
2015,12,1,25.261227,86.686821,142.135284,149.39679,102.212669,60.242756,108.170509,26.977146,30.230743,97.723618,17888.349609
2015,12,2,24.720243,86.424294,141.959045,146.994507,101.06958,58.521305,106.867493,26.733446,29.905027,97.235596,17729.679688
2015,12,3,24.33704,85.357224,144.232651,143.046631,100.505264,57.682667,104.889481,26.485153,29.527899,95.735344,17477.669922
2015,12,4,24.645105,87.186478,146.990952,144.759857,101.597733,58.013702,107.092468,27.365692,30.273602,98.600273,17847.630859
2015,12,7,24.539906,87.499832,147.272934,142.059631,100.961029,56.498245,106.708122,27.193258,29.725046,98.455666,17730.509766
2015,12,8,24.442234,86.73761,148.81514,138.167603,99.875854,54.901886,105.442581,27.181767,29.19363,98.428558,17568
2015,12,9,24.2619,86.508972,140.751785,136.919907,98.834053,55.63755,104.495766,26.581709,28.6022,96.96447,17492.300781
2015,12,10,24.314501,86.923943,142.637634,138.49617,98.957024,55.681683,104.495766,26.708157,28.645063,97.244614,17574.75
2015,12,11,24.089081,86.110954,141.016159,134.550858,97.358162,54.688541,101.929604,26.020746,27.496521,95.165985,17265.210938
2015,12,14,24.179249,86.508972,142.61998,134.019196,98.342079,55.931812,103.165512,25.859808,27.325096,96.123978,17368.5
2015,12,15,24.239357,88.185791,142.135284,134.951935,99.687744,58.433014,105.816597,25.40229,28.147938,96.44931,17524.910156
2015,12,16,24.479805,89.134315,143.43071,138.813278,100.772949,58.227058,107.354393,25.597713,28.80792,98.582207,17749.089844
2015,12,17,24.291958,87.770828,141.597763,141.620743,98.935318,57.351616,105.675064,25.055138,27.75366,93.322319,17495.839844
2015,12,18,24.036488,86.339607,138.971619,137.246338,97.596901,56.851368,101.627693,24.376913,26.819395,92.120316,17128.550781
2015,12,21,24.389635,86.026245,140.460983,135.940552,98.030983,56.836662,100.561607,24.675793,27.153675,93.078293,17251.619141
2015,12,22,24.434719,86.983231,142.082474,138.421524,99.789024,57.123569,100.703125,24.652803,27.616518,93.774193,17417.269531
2015,12,23,24.464771,87.643791,142.505432,140.576096,100.230339,58.992119,99.589867,24.970076,27.942225,94.370674,17602.609375
2015,12,29,24.667646,88.10112,143.342606,139.195694,101.127457,58.234394,101.023903,24.999958,27.89937,95.184059,17720.980469
2015,12,30,24.607534,87.889412,143.386688,139.139755,100.80912,57.461967,100.325745,24.673494,27.62509,95.672096,17603.869141
2016,1,4,24.006433,85.094688,140.593155,133.776703,98.356544,56.98378,97.155792,24.220577,26.982243,92.02993,17148.939453
2016,1,5,24.179249,85.450386,140.936829,134.914627,98.284203,57.469326,95.193413,23.613626,26.810825,92.508919,17158.660156
2016,1,6,23.750969,85.018478,139.632599,131.295761,97.792236,56.991146,94.683952,23.151518,26.142265,92.328186,16906.509766
2016,1,7,23.593178,84.027611,136.433685,125.531685,96.120987,56.078918,93.872597,22.174419,24.839434,89.616905,16514.099609
2016,1,8,23.292631,83.129921,134.045547,125.643616,95.23114,54.946018,93.636734,22.29167,24.325165,88.749275,16346.450195
2016,1,11,23.345222,82.630249,136.345581,124.020714,96.388672,54.210369,94.268845,22.65262,24.393734,89.680161,16398.570313
2016,1,12,23.292631,83.19767,137.526398,125.643616,96.149963,55.32122,95.721748,22.981386,24.393734,91.288849,16516.220703
2016,1,13,22.819258,82.164474,134.054321,121.521072,94.898338,55.652252,92.910294,22.390528,23.048048,89.707268,16151.410156
2016,1,14,23.375278,83.748161,134.988449,122.836189,96.157173,58.204979,93.504654,22.88023,23.270901,92.075119,16379.049805
2016,1,15,23.149864,82.14753,132.529755,118.377892,94.07357,57.072075,88.58931,22.330748,22.259493,89.716293,15988.080078
2016,1,19,23.0597,82.570984,132.600296,118.639038,92.684494,56.20401,88.655357,22.2227,22.508062,91.623222,16016.019531
2016,1,20,23.037157,81.088943,131.14624,114.889603,88.162766,53.835182,87.306229,22.252583,21.633799,89.52652,15766.740234
2016,1,21,22.977051,81.249832,132.521011,115.253357,88.922409,54.512009,88.702522,22.139933,21.239521,88.830627,15882.679688
2016,1,22,23.074728,81.935806,135.437851,118.974815,88.625786,56.329041,91.41964,23.317045,21.950935,92.400482,16093.509766
2016,1,25,22.916945,81.639404,132.873474,117.557106,88.32193,54.42371,89.900711,22.861832,21.410946,91.957619,15885.219727
2016,1,26,23.044674,85.687508,130.864212,118.713676,88.690903,56.42469,90.825264,22.988283,21.848078,92.662575,16167.230469
2016,1,27,22.931967,86.517479,130.185715,119.618378,87.511627,55.387417,88.985558,21.477802,21.87394,92.147438,15944.459961
2016,1,28,22.691525,86.610603,131.824768,119.590401,88.423225,56.638042,88.240242,21.631844,21.701504,93.159653,16069.639648
2016,1,29,22.909426,88.448326,133.173065,123.936783,90.282539,57.270695,90.400734,22.379026,22.313663,95.382889,16466.300781
2016,2,1,22.668982,88.389069,133.287689,123.405128,90.311516,56.12307,89.768616,22.169815,22.167089,96.051666,16449.179688
2016,2,2,22.646444,87.57605,130.864212,121.390503,88.944122,54.872459,87.853447,21.721502,21.123825,93.828423,16153.540039
2016,2,3,22.517429,88.194283,129.278015,122.164658,90.231903,57.734142,89.759193,22.151424,20.968639,92.273933,16336.660156
2016,2,4,22.00894,87.991013,126.264168,125.177261,92.351707,58.727287,90.032791,22.329409,21.563553,92.843323,16416.580078
2016,2,5,22.03171,85.1455,126.889832,123.032066,93.017288,58.911217,88.58931,21.733034,20.994499,89.445175,16204.969727
2016,2,8,21.675014,86.381943,129.560013,121.558403,92.805344,59.705711,86.909996,21.96188,19.546009,85.920509,16027.049805
2016,2,9,22.084837,86.356529,130.370743,121.036079,90.678528,59.445904,87.098686,21.957258,19.770176,84.338921,16014.379883
2016,2,10,22.380821,86.153282,130.821396,119.049423,87.842766,58.903999,83.824936,21.790821,19.571875,85.143265,15914.740234
2016,2,11,22.107603,86.127884,129.584351,116.04615,86.132523,59.089581,85.202347,21.659065,18.701057,84.438347,15660.179688
2016,2,12,22.282158,86.229507,131.351563,119.944832,88.464005,60.151108,85.994843,21.726101,19.908131,85.586121,15973.839844
2016,2,16,22.623676,86.652946,131.758041,123.218575,89.706459,60.292168,87.655304,22.338659,20.451313,87.583427,16196.410156
2016,2,17,22.48707,86.805397,133.348602,124.132637,92.16217,60.871181,90.098831,22.680769,20.891037,89.481316,16453.830078
2016,2,18,22.426353,88.278946,131.351563,122.491089,96.803185,61.205227,89.787483,22.25082,20.658241,89.038483,16413.429688
2016,2,19,22.380821,88.850494,131.395782,121.026772,97.263618,61.242336,89.636536,22.199968,20.692736,89.427109,16391.990234
2016,2,22,22.805824,89.35376,132.597488,126.27784,97.767929,61.160686,90.919624,22.394138,21.158319,90.69236,16620.660156
2016,2,23,22.737514,88.782249,132.862534,124.804146,96.76664,60.299587,89.985619,21.887905,20.442692,90.059731,16431.779297
2016,2,24,22.783052,89.53289,135.964127,124.505737,97.058983,60.514847,90.032791,22.213842,20.442692,89.96936,16484.990234
2016,2,25,23.215639,90.744179,136.71521,126.82811,98.301445,60.87859,90.240334,22.366402,21.235916,91.198471,16697.289063
2016,2,26,22.942427,90.232384,132.261734,128.133911,96.496223,60.685581,89.919563,22.401066,21.692883,91.388268,16639.970703
2016,2,29,22.517429,89.746155,132.570984,127.667587,95.76535,59.49786,90.117691,22.35022,21.296272,90.611038,16516.5
2016,3,1,22.798227,91.460724,133.004013,131.8647,98.206421,60.336681,92.127243,23.237844,22.494722,93.494034,16865.080078
2016,3,2,22.752697,91.307175,135.009811,132.694809,99.617027,61.390785,91.513985,23.288694,22.511969,92.780052,16899.320313
2016,3,3,22.684395,90.974518,133.958267,134.177765,100.713295,61.168102,93.231056,23.462063,22.537832,92.906578,16943.900391
2016,3,4,22.547787,90.846558,133.339737,134.224472,100.713295,61.086449,92.910294,23.811104,22.529207,93.250008,17006.769531
2016,3,7,22.608498,91.05127,130.927429,135.31572,102.430847,62.697308,93.768814,23.547592,22.494722,92.54509,17073.949219
2016,3,8,22.282158,90.607697,133.383911,132.937302,101.64151,61.338825,92.287621,23.353422,21.563553,92.743912,16964.099609
2016,3,9,22.570551,91.136574,135.239532,132.424271,102.620857,61.168102,92.136681,23.374228,21.21867,93.448837,17000.359375
2016,3,10,22.456715,91.392471,135.080505,132.312195,102.460068,61.004787,91.551735,23.385786,21.253162,93.611511,16995.130859
2016,3,11,23.147337,91.878723,134.939102,134.937714,104.046043,61.012215,92.400826,23.637745,22.41713,95.509422,17213.310547
2016,3,14,22.843761,91.83606,134.903793,134.395782,104.353012,61.175526,93.221626,23.697838,22.339527,96.087822,17229.130859
2016,3,15,22.418768,91.921341,136.238052,133.676331,104.484566,61.479893,92.683853,24.174021,21.925674,96.765633,17251.529297
2016,3,16,22.039297,91.62281,136.131958,134.797531,105.822044,61.516991,92.872551,24.495321,21.692883,97.235596,17325.759766
2016,3,17,22.266983,91.05127,135.937592,150.74678,107.466507,62.430046,93.966949,24.456028,22.287796,98.112236,17481.490234
2016,3,18,22.350464,91.69957,135.327927,152.961136,107.503067,62.504295,93.589554,24.483765,22.658543,97.39827,17602.300781
2016,3,21,22.820997,91.511902,136.026001,153.736664,108.628586,62.073753,92.891418,24.481453,22.365395,97.750732,17623.869141
2016,3,22,23.056265,91.597206,134.514954,152.690186,108.241226,62.444901,92.061195,24.668684,22.279175,97.452492,17582.570313
2016,3,23,22.912071,92.552559,135.646027,151.952087,106.267891,62.170261,91.3536,24.532301,21.787722,97.298866,17502.589844
2016,3,24,22.828587,92.390518,133.80806,151.970734,108.131584,62.340977,91.72155,24.42597,21.494581,103.299835,17515.730469
2016,3,29,22.805824,93.098511,137.192368,152.288452,109.140182,62.74926,92.608383,24.890593,21.365246,104.167442,17633.109375
2016,3,30,22.820997,92.962036,139.260071,150.96167,108.467789,62.741848,93.315964,25.325161,21.615284,104.266869,17716.660156
2016,3,31,22.494661,92.296684,139.242386,152.036133,110.689606,62.051472,93.693344,25.193403,21.563553,104.293961,17685.089844
2016,4,1,22.798227,93.141174,139.834396,152.923813,111.471626,61.583813,93.466919,25.424557,22.011898,105.152534,17792.75
2016,4,4,23.314304,92.629356,139.374954,153.045242,111.142792,61.732277,93.098969,25.685762,21.589418,104.384338,17737
2016,4,5,23.800016,92.936447,137.837433,151.307373,109.62989,61.027065,91.513985,25.382948,21.020369,103.146202,17603.320313
2016,4,6,24.991535,93.337372,138.526672,152.08287,109.644493,61.843628,91.966843,25.648775,21.054855,103.634224,17716.050781
2016,4,7,24.862513,93.209404,134.338226,150.69072,108.350845,61.145832,90.721497,25.089382,20.451313,101.311562,17541.960938
2016,4,8,24.665192,93.064407,134.002472,152.690186,109.1548,61.769402,90.966797,25.117123,20.477186,101.971291,17576.960938
2016,4,11,24.20225,92.953514,131.705048,152.344498,109.081711,61.851048,90.825264,25.200335,20.787577,102.215317,17556.410156
2016,4,12,24.255375,93.490913,133.004013,154.269226,109.359444,62.615662,91.844193,25.528576,21.192804,103.381149,17721.25
2016,4,13,24.695555,93.721237,134.205688,156.240738,110.528831,62.971981,93.853729,25.898424,22.313663,104.90509,17908.279297
2016,4,14,24.779034,93.695618,133.78154,154.820496,110.477684,63.417385,93.051796,25.912289,22.563707,104.713455,17926.429688
2016,4,15,24.665192,93.985664,135.345551,155.007355,110.886971,63.075901,93.014046,25.392189,22.210197,104.777351,17897.460938
2016,4,18,24.74868,94.625443,135.460464,156.156601,111.478958,63.677185,95.740616,24.844364,22.184334,105.479988,18004.160156
2016,4,19,24.961178,96.11821,135.796219,157.221741,105.244675,63.996376,96.834999,24.712603,22.813734,105.032845,18053.599609
2016,4,20,25.219213,96.885918,134.965652,156.408844,106.786804,64.434357,97.429375,24.763456,23.632822,105.434364,18096.269531
2016,4,21,25.226809,96.877396,133.79924,154.699066,109.118279,64.426926,97.089745,24.495321,23.503498,104.467087,17982.519531
2016,4,22,25.249571,96.664124,132.473785,155.399796,108.533585,64.976265,97.901108,24.428288,23.88286,103.983429,18003.75
2016,4,25,25.204037,96.826225,133.878769,154.689697,108.760132,64.827797,98.655869,24.289587,23.736286,104.120316,17977.240234
2016,4,26,25.082607,96.314384,134.841934,156.137924,108.957481,65.050499,98.957756,24.120853,23.753532,104.585709,17990.320313
2016,4,27,25.044664,96.194992,134.505142,156.55835,109.973373,65.666618,99.325691,22.611414,23.866228,105.379601,18041.550781
2016,4,28,24.976357,95.947594,134.212677,154.783112,107.488426,65.34742,98.1464,21.920271,23.606153,104.3302,17830.759766
2016,4,29,24.824574,95.6064,131.279221,154.269226,106.66256,65.622101,97.419937,21.668314,23.45878,103.043518,17773.640625
2016,5,3,25.575907,96.126747,134.186127,153.97023,105.339676,65.406799,97.910538,22.001177,23.311401,103.390297,17750.910156
2016,5,4,25.34823,95.725815,134.274734,154.40004,105.427383,65.280617,97.806747,21.772331,22.782583,103.618431,17651.259766
2016,5,5,25.477251,96.288811,131.022171,149.840469,107.049919,65.354851,98.995499,21.68396,22.687227,104.102074,17660.710938
2016,5,6,25.484838,96.169388,129.781464,150.457092,108.688087,65.703758,99.571007,21.563028,22.756578,105.443497,17740.630859
2016,5,9,25.666979,97.005348,131.686874,151.634384,108.724983,65.748283,99.382294,21.579306,22.626541,105.370499,17705.910156
2016,5,10,25.651804,97.81572,132.546524,152.531342,110.66571,66.802391,100.571045,21.725822,23.086006,106.711929,17928.349609
2016,5,11,25.391462,97.55983,130.384109,150.700012,109.91304,66.480499,96.504807,21.514191,22.851938,105.835876,17711.119141
2016,5,12,25.414433,97.440392,130.029617,148.906097,109.831863,67.124283,95.957603,21.009529,22.739243,106.182655,17720.5
2016,5,13,25.414433,96.868851,128.062149,147.40184,109.005402,66.36824,94.834908,21.051394,22.444485,105.343109,17535.320313
2016,5,17,25.291916,97.099159,127.264572,148.270782,109.212021,67.019478,94.287704,21.742102,22.678555,106.054893,17529.980469
2016,5,18,25.399117,96.894447,125.217293,149.018265,108.724983,66.884743,93.400879,21.990944,23.614819,106.328636,17526.619141
2016,5,19,25.559917,96.263206,126.466919,148.663223,106.946602,67.453659,92.844246,21.907221,23.068668,105.881516,17435.400391
2016,5,20,25.835581,96.770088,126.458054,151.017731,108.658577,67.176689,94.136757,22.144432,23.207376,106.283035,17500.939453
2016,5,23,25.781977,96.357742,125.855415,151.400803,108.304375,67.071877,93.570686,22.425829,23.25939,106.018402,17492.929688
2016,5,24,26.111238,96.813072,126.351746,153.587158,109.440765,67.124283,93.882034,22.767683,23.762201,108.701263,17706.050781
2016,5,25,26.302668,97.380066,128.097626,153.437683,111.934906,67.565948,94.212234,23.167702,24.082958,108.181099,17851.509766
2016,5,26,26.36393,96.993446,132.679504,152.671448,112.488388,67.221611,94.165062,23.351421,23.770872,108.053352,17828.289063
2016,5,27,26.501759,97.130913,132.12114,153.671249,112.783531,67.378792,94.617912,23.337465,23.866228,108.536995,17873.220703
2016,5,31,26.570679,96.813072,131.846375,154.138458,113.44767,66.637695,93.608429,23.223511,23.727526,108.564369,17787.199219
2016,6,1,26.608963,96.890373,135.169891,153.886169,112.540039,66.802406,92.948029,22.897932,23.831556,108.600868,17789.669922
2016,6,2,26.700848,98.359459,134.274734,153.979614,113.270599,66.270905,93.136719,22.725832,23.6495,108.81076,17838.560547
2016,6,3,26.563015,98.591408,134.451965,153.06395,112.820442,66.151146,93.165009,22.772339,23.007988,108.500488,17807.060547
2016,6,6,26.746794,99.459099,134.921677,152.550049,112.70237,66.877258,93.193314,22.937462,23.276726,109.139252,17920.330078
2016,6,7,26.677877,99.424751,135.258453,154.00766,113.145119,67.902794,92.787636,23.030489,22.990644,109.184891,17938.279297
2016,6,8,26.991829,99.484871,135.923141,153.932846,113.639542,67.962692,92.495163,23.009552,23.007988,108.883751,18005.050781
2016,6,9,27.037766,100.5158,136.525742,153.334915,113.211555,67.872856,92.306473,23.174675,22.609201,108.993271,17985.189453
2016,6,10,27.022451,100.524384,137.252487,150.307617,112.436722,67.356346,91.834755,22.983974,22.141064,107.925598,17865.339844
2016,6,13,26.601299,100.335396,137.323425,149.896515,111.632401,67.81295,92.051765,22.637459,21.898327,106.839676,17732.480469
2016,6,14,26.792734,100.618889,138.138733,149.634262,111.470032,67.693199,92.834816,22.665365,21.326164,107.761345,17674.820313
2016,6,15,26.639591,100.008934,137.243652,149.549942,111.189636,67.491089,92.712166,22.590948,21.430195,107.177299,17640.169922
2016,6,16,26.608963,100.206535,138.626129,151.61998,111.470032,68.284569,92.815933,22.6863,21.733616,107.952972,17733.099609
2016,6,17,26.203127,99.209976,138.156479,151.975937,112.156311,67.910294,93.400879,22.17001,21.941675,107.286812,17675.160156
2016,6,20,26.417532,100.120636,138.679337,154.055359,113.351738,68.209702,93.938637,22.116526,22.453161,108.637383,17804.869141
2016,6,21,26.608963,99.811356,139.317429,153.568314,113.676414,68.516609,93.231056,22.304895,22.71323,108.984138,17829.730469
2016,6,22,26.394556,100.051888,140.132767,146.599411,112.842567,68.247154,93.202751,22.221178,22.877945,108.619125,17780.830078
2016,6,23,26.486443,100.84227,139.166779,147.892029,114.635712,68.718742,93.419739,22.349089,23.658175,108.509621,18011.070313
2016,6,24,26.011696,99.338829,137.863998,141.035568,108.171539,66.914688,90.306381,21.72117,21.256811,101.702087,17400.75
2016,6,27,25.881519,100.129219,136.711899,136.876724,105.891388,66.517944,89.042168,21.40489,20.467915,99.731018,17140.240234
2016,6,28,26.371586,101.572525,137.899429,138.721954,107.514801,68.052498,90.617722,21.765358,21.334831,100.889931,17409.720703
2016,6,29,26.808044,102.517532,139.211151,140.745193,109.551445,69.212799,91.495125,21.953733,21.872324,101.984985,17694.679688
2016,6,30,26.961189,104.209976,139.175659,142.168945,112.00135,70.170967,92.287621,22.232801,22.522507,103.381157,17929.990234
2016,7,1,27.236858,104.201408,138.351456,144.09848,112.421982,70.245827,92.485733,22.300241,22.470497,103.591042,17949.369141
2016,7,5,27.420622,105.043312,137.589249,142.534225,111.927551,69.631996,92.136681,22.090944,21.67293,103.207771,17840.619141
2016,7,6,27.458912,105.361191,138.262802,141.859787,112.436722,70.432961,92.881981,22.216522,21.802967,103.591042,17918.619141
2016,7,7,27.390009,105.249496,145.078033,142.937057,112.606445,69.587074,93.518684,22.311878,22.271101,102.842773,17895.880859
2016,7,8,27.658009,105.54158,146.620087,146.327759,113.978958,70.021248,94.668541,22.483971,22.860607,105.041977,18146.740234
2016,7,11,27.680979,105.610352,147.754517,147.161392,114.620918,70.283249,95.010651,22.553736,22.938629,105.361374,18226.929688
2016,7,12,27.749893,105.601746,147.364502,149.821564,115.882805,71.076736,95.219704,22.656061,23.727526,106.310402,18347.669922
2016,7,13,27.803488,105.670464,147.807632,150.26181,116.605942,71.024338,94.915619,22.528156,23.545471,106.611542,18372.119141
2016,7,14,28.270588,105.825104,147.949478,151.273392,118.273674,71.076736,95.001144,22.974676,24.273682,106.556793,18506.410156
2016,7,15,28.155729,105.670464,147.479767,150.421051,117.904671,71.203987,94.8396,22.972347,24.282354,105.02372,18516.550781
2016,7,18,28.056177,105.790733,148.45462,150.580292,117.963737,70.979416,95.172211,23.216534,24.455738,104.156815,18533.050781
2016,7,19,28.056177,107.60347,148.995209,149.56868,117.757141,70.717415,94.525993,23.225838,24.4384,103.454163,18559.009766
2016,7,20,28.086807,107.508965,148.924347,149.934021,119.070618,70.313194,93.33812,23.246769,24.949875,105.352234,18595.029297
2016,7,21,28.109789,107.517555,148.046951,148.379089,118.399109,70.253311,93.138565,23.123508,25.027899,102.532486,18517.230469
2016,7,22,28.132761,107.414474,148.419174,150.589691,119.594566,70.373093,92.853462,22.944439,25.071247,102.98877,18570.849609
2016,7,25,28.163387,107.294174,148.862335,150.083832,120.022514,69.01815,92.54937,22.637459,25.253294,103.180405,18493.060547
2016,7,26,28.201672,107.517555,148.507782,151.273392,119.631432,68.516609,91.884171,22.481642,25.339991,104.266335,18473.75
2016,7,27,28.216978,107.191093,147.249298,150.72081,119.41745,68.052498,91.542068,23.942123,25.331264,103.764427,18472.169922
2016,7,28,28.079159,106.924759,147.426575,151.226593,119.078011,67.521034,91.142952,24.265385,25.191601,102.277,18456.349609
2016,7,29,28.247612,107.586288,148.197601,151.648102,118.524551,66.58532,91.180954,24.235151,25.078123,102.943161,18432.240234
2016,8,1,28.569214,107.732338,148.498932,151.423325,119.137009,64.272217,90.791344,24.663065,24.877359,103.007019,18404.509766
2016,8,2,27.86475,107.259819,147.559494,149.100357,118.495026,65.155548,90.287674,24.297941,24.440918,102.961388,18313.769531
2016,8,3,27.24708,106.44368,147.222778,150.439789,118.56147,65.492393,91.313988,24.602598,24.807528,103.673172,18355
2016,8,4,27.138988,106.409309,147.60379,149.699814,119.210785,65.484924,90.430214,24.754583,24.685322,103.764427,18352.050781
2016,8,5,27.362894,106.735764,148.623016,152.594162,120.649757,65.544792,91.066917,25.131033,25.322533,104.576591,18543.529297
2016,8,8,26.969128,106.228905,148.357101,153.334137,120.605095,66.315826,90.990891,25.339132,25.418549,103.737045,18529.289063
2016,8,9,27.084934,106.039886,148.764786,153.92421,120.404137,66.398163,91.865166,25.442015,25.610582,103.007019,18533.050781
2016,8,10,27.123547,105.979759,149.546768,154.223953,120.63485,65.235527,92.996017,25.252615,25.409821,103.317299,18495.660156
2016,8,11,27.138988,106.331985,149.182449,155.291763,121.714104,65.469574,92.910492,25.236248,25.6455,103.472412,18613.519531
2016,8,12,27.007736,105.859482,150.213242,155.020157,120.538124,66.32267,92.026711,25.294704,25.462198,103.143906,18576.470703
2016,8,15,27.108109,105.077682,149.937805,155.863144,120.486015,66.292496,92.273788,25.598673,25.88991,103.664055,18636.050781
2016,8,16,26.861038,103.37664,149.653458,156.172256,119.607727,66.375519,92.064728,25.575287,26.404913,103.098274,18552.019531
2016,8,17,27.131266,104.21859,149.253555,155.909988,119.414238,66.518959,92.055229,25.53788,26.509661,103.052658,18573.939453
2016,8,18,27.169868,103.7117,149.066925,156.603134,120.098976,67.122932,91.846153,25.505142,26.666782,102.523376,18597.699219
2016,8,19,27.007736,103.711685,149.306854,157.95195,119.116486,66.284927,91.599075,25.570616,26.666782,103.162163,18552.570313
2016,8,22,26.899639,103.028458,149.235794,157.258789,119.086731,66.428368,91.104942,25.371868,26.71043,103.810043,18529.419922
2016,8,23,27.092661,103.296585,148.720367,157.91449,119.280266,66.224533,91.199966,25.451365,26.815174,105.379601,18547.300781
2016,8,24,26.884201,102.665237,148.907013,157.577255,118.379654,66.451027,91.057419,25.259636,26.981022,104.54921,18481.480469
