Year,Month,Day,DTE.DE,RWE.DE,SIE.DE,LHA.DE,DBK.DE,ADS.DE,ALV.DE,FME.DE,SAP.DE,BMW.DE,DWNI.DE,^GDAXI,EURUSD=X
2015,6,16,10.873903,16.047482,73.795921,10.958269,23.763235,63.155788,105.418098,66.465782,58.308983,74.41745,19.152681,11044.009766,1.127701
2015,6,17,10.989661,15.916316,73.55703,10.740494,23.75036,62.611187,104.77874,66.199852,58.137756,73.403526,18.557056,10978.009766,1.124202
2015,6,18,11.145208,16.031086,74.504654,10.759027,23.32556,63.564236,106.696815,67.041969,57.76825,74.061813,18.574703,11100.299805,1.136997
2015,6,19,11.098184,16.055677,74.472801,10.768295,22.956539,62.493179,105.380493,66.27076,57.669121,73.955894,18.464403,11040.099609,1.137074
2015,6,22,11.691437,16.428688,76.973289,10.884133,23.771816,64.054382,110.194443,67.680206,59.741924,77.40625,18.7556,11460.5,1.137294
2015,6,23,11.825279,16.330311,76.933464,10.842432,24.10651,64.381142,110.570534,68.460281,60.057346,78.957397,19.104149,11542.540039,1.134906
2015,6,24,11.774636,16.650028,76.42382,10.967536,24.102219,64.417442,109.855965,68.761681,59.552666,78.125076,19.055618,11471.259766,1.117219
2015,6,25,11.857836,16.342607,75.946014,10.916567,24.428331,64.435585,109.89357,68.752808,59.480576,78.465569,18.993853,11473.129883,1.120699
2015,6,26,11.781871,16.305716,75.731003,10.967536,24.74157,63.936375,110.194443,68.17662,59.183167,78.31424,19.104149,11492.429688,1.120298
2015,6,29,11.326078,15.899918,73.326088,10.763662,23.304106,62.965179,106.170273,66.368279,57.335667,75.136276,18.437933,11083.200195,1.097502
2015,6,30,11.177766,15.80974,71.948433,10.717326,23.128178,62.311646,105.079605,65.63253,56.416416,74.288818,18.137911,10944.969727,1.122297
2015,7,1,11.289905,15.850729,72.959785,10.819263,24.265274,63.909145,107.448982,66.049141,57.344677,76.044266,18.689421,11180.5,1.113499
2015,7,2,11.21394,16.637733,72.251038,10.833164,24.282438,63.936375,106.659203,65.933907,56.776905,75.060608,18.358515,11099.349609,1.103363
2015,7,6,10.866669,15.772851,71.048584,10.65709,23.467159,62.738258,104.289825,64.92337,55.497177,73.592682,18.327631,10890.629883,1.099505
2015,7,7,10.725589,15.580196,69.344437,10.504185,22.91363,60.632462,102.296547,64.409225,55.235821,71.050316,18.56588,10676.780273,1.104899
2015,7,8,10.841348,15.70727,70.14872,10.633923,23.089558,60.804909,103.876137,64.932228,56.227161,69.680756,18.605589,10747.299805,1.100994
2015,7,9,11.279054,15.904016,71.677689,10.986069,23.522943,61.322285,106.35833,66.474655,57.425789,71.118408,19.205627,10996.410156,1.107101
2015,7,10,11.846985,16.322115,73.3022,11.370653,24.484114,62.429646,110.156837,67.946144,58.408115,72.033974,19.567413,11315.629883,1.106305
2015,7,13,11.973594,16.563953,74.67189,11.430889,25.299393,63.536999,112.338165,68.894638,59.669819,71.85994,20.242458,11484.379883,1.112904
2015,7,14,12.067645,16.268826,74.783371,11.528192,25.492483,63.337318,113.428818,69.727905,60.06636,71.632935,20.330702,11516.900391,1.099046
2015,7,15,12.179784,16.256527,74.870972,11.718166,25.745649,63.555149,114.068169,70.179993,60.59808,70.785484,20.445412,11539.660156,1.1008
2015,7,16,12.375124,16.510664,76.00972,11.935942,26.174746,64.989265,116.211884,71.013252,61.904854,72.442558,20.838085,11716.759766,1.094355
2015,7,17,12.281073,16.211437,75.953979,11.880339,26.110378,64.344833,115.948624,71.376694,61.643505,72.321503,21.010155,11673.419922,1.088601
2015,7,20,12.38236,16.289322,76.495483,11.894239,26.518021,63.945461,116.625587,72.316338,61.976952,72.3442,20.873379,11735.719727,1.083025
2015,7,21,12.190638,15.891721,75.778786,11.796936,26.290598,64.626205,114.707535,71.163956,61.102776,71.988571,20.427761,11604.799805,1.083541
2015,7,22,12.187019,15.744155,75.046165,11.884973,26.372128,64.626205,115.384483,71.181694,60.228584,71.224342,20.330702,11520.669922,1.093996
2015,7,23,12.25575,15.711368,74.934669,11.810836,26.578093,65.134499,115.685364,70.83596,60.444878,70.891418,19.77037,11512.110352,1.092705
2015,7,24,12.190638,15.518713,74.186142,11.834004,26.312054,64.862206,114.895576,70.109077,59.922169,69.340263,19.889494,11347.450195,1.098901
2015,7,27,11.832514,15.207191,72.736809,11.681098,25.269356,63.664082,111.548363,68.486885,58.372066,67.403214,19.496822,11056.400391,1.097237
2015,7,28,11.930184,15.252281,73.334053,11.824737,25.69845,64.662506,112.8647,69.346748,58.687496,68.23555,19.713013,11173.910156,1.109004
2015,7,29,12.074881,15.223587,73.644623,11.732066,25.968781,65.379585,112.827065,69.364464,58.696507,67.705879,19.898317,11211.849609,1.106599
2015,7,30,11.886776,15.444932,76.471588,11.398454,27.333298,67.11322,113.12793,66.598755,59.00293,67.993401,19.951262,11257.150391,1.098406
2015,7,31,11.901245,15.53511,77.594421,11.444789,27.479191,67.594292,112.150108,65.889595,58.813671,69.082993,19.85861,11308.990234,1.093924
2015,8,3,12.262987,15.653979,78.621689,11.509657,27.449152,67.485374,114.218613,67.901825,59.183167,69.658058,20.335114,11443.719727,1.0969
2015,8,4,12.310012,15.572001,78.526123,11.111176,26.741148,67.31292,115.083618,68.070251,59.435509,68.765198,20.661604,11456.070313,1.095602
2015,8,5,12.50897,15.842534,79.712662,11.185311,26.951405,67.603378,116.437538,67.901825,60.192528,70.346619,20.749844,11636.299805,1.088898
2015,8,6,12.291924,15.793344,79.79229,11.291883,26.689657,66.695702,116.587975,67.857506,59.967232,69.748856,21.049858,11585.099609,1.09031
2015,8,7,12.201489,15.752357,78.987991,11.250181,26.397871,66.695702,115.27166,66.882408,59.066013,70.278511,20.833672,11490.830078,1.092705
2015,8,10,12.443856,15.797445,80.349731,11.338217,26.48369,67.194923,118.317993,67.104019,59.823036,70.671982,20.873379,11604.780273,1.096503
2015,8,11,12.3281,15.272774,78.000542,11.342851,25.951616,64.744209,116.099075,65.712296,58.480213,67.660477,20.666012,11293.650391,1.101698
2015,8,12,11.879541,14.97765,75.794708,11.264081,24.861715,62.3298,113.052734,64.471275,57.002213,65.140793,20.321875,10924.610352,1.104204
2015,8,13,11.973594,13.793047,76.399925,11.101908,25.183537,62.847172,114.745148,64.870186,57.182453,65.216469,21.486654,11014.629883,1.116096
2015,8,14,11.875924,13.465128,76.017677,10.981437,24.848841,62.529488,114.669907,65.357719,56.96616,65.186203,21.95433,10985.139648,1.116096
2015,8,17,11.756549,13.358555,75.75489,10.962903,24.707243,62.084732,114.406662,64.914497,56.821968,65.549393,21.932272,10940.330078,1.109299
2015,8,18,11.749314,12.919965,75.436356,11.018506,24.672915,61.594585,114.745148,65.756622,56.776905,64.974335,22.060221,10915.919922,1.1078
2015,8,19,11.452688,12.538759,73.421646,10.689525,24.248112,61.177067,112.63903,65.109512,56.560612,63.461025,21.821968,10682.150391,1.103083
2015,8,20,11.043922,12.514166,72.059921,10.65709,23.522943,60.187695,108.690071,62.849091,55.659389,62.046062,21.296936,10432.19043,1.111803
2015,8,21,10.776235,11.923914,70.395592,10.050099,22.716246,59.434334,105.230049,59.879482,54.037197,60.631111,20.555716,10124.519531,1.123697
2015,8,24,10.15766,10.837687,66.963402,9.707219,21.132885,57.800518,100.566536,57.867252,51.279465,58.209808,19.704191,9648.429688,1.137695
2015,8,25,10.80879,11.362353,69.352394,10.240075,22.450207,59.588631,105.042,59.755383,54.316578,61.909859,20.498356,10128.120117,1.158306
2015,8,26,10.660477,11.091822,68.874603,10.207639,22.085478,59.034954,104.440254,58.638454,52.532158,61.001865,20.229221,9997.429688,1.155095
2015,8,27,11.094564,11.505818,70.371696,10.342011,22.83639,60.795834,106.734406,60.757072,54.09127,62.764893,20.860146,10315.620117,1.134005
2015,8,28,11.007748,11.489424,70.650414,10.22154,22.634718,60.804909,106.734406,60.411346,54.226452,62.757328,20.639542,10298.530273,1.124796
2015,9,1,10.729208,10.743409,69.15332,9.874026,21.956749,59.334484,104.477875,59.41853,52.910667,60.608406,20.365992,10015.570313,1.122586
2015,9,2,10.931782,10.571253,69.432037,9.934262,21.96962,59.661255,105.418098,59.090549,52.62228,60.192257,20.454237,10048.049805,1.129344
2015,9,3,11.333315,10.899171,70.50708,10.114969,22.741991,61.068134,108.577263,61.421898,53.920048,62.16713,21.036627,10317.839844,1.121604
2015,9,4,11.185,10.325315,68.532173,10.620022,21.823729,59.162033,105.267662,60.570908,52.46907,60.774879,20.626307,10038.040039,1.112595
2015,9,8,11.506948,10.890974,69.209068,10.870231,22.518864,60.278469,106.922455,62.556553,53.045853,63.589657,21.041039,10271.360352,1.116395
2015,9,9,11.590149,10.686024,69.248878,10.837798,22.544607,60.124161,107.48658,62.379257,53.17202,64.72464,21.036627,10303.120117,1.120737
2015,9,10,11.441837,10.231038,68.731262,10.902667,22.201334,59.652168,106.809631,62.414722,52.586235,65.118103,21.288111,10210.44043,1.12207
2015,9,11,11.260966,9.886724,68.062347,10.9073,21.999657,59.552322,105.944626,62.28175,52.216728,64.717072,20.957212,10123.55957,1.129089
2015,9,14,11.322461,9.673577,67.73584,10.99997,22.10693,59.697548,105.756592,62.574284,52.415005,64.573311,20.917501,10131.740234,1.134404
2015,9,15,11.467157,9.353857,67.73584,11.06484,22.467369,59.388943,106.35833,63.247974,52.424007,66.003395,20.882206,10188.129883,1.130761
2015,9,16,11.528654,8.90707,68.05439,11.125076,22.304314,60.705067,107.298546,63.824169,53.316223,66.147163,20.93515,10227.209961,1.12718
2015,9,17,11.561211,9.710469,67.68808,10.99997,22.621841,62.928864,106.621582,63.833038,53.253132,66.782761,20.948385,10229.580078,1.129203
2015,9,18,11.391192,8.927564,64.757584,10.884133,21.617764,63.691299,103.048729,62.255165,51.874271,64.853271,21.221931,9916.160156,1.140095
2015,9,21,11.597384,8.488973,65.721138,10.898033,21.840895,64.254074,104.665901,64.364899,52.387962,63.862049,20.193926,9948.509766,1.129203
2015,9,22,11.300757,8.093833,63.849762,10.592221,21.180086,62.992397,102.070892,62.592018,50.964035,60.018227,19.999798,9570.660156,1.119094
2015,9,23,11.340549,8.222539,63.969219,11.009238,21.017033,62.874393,102.86068,63.265713,50.964035,60.373844,20.595423,9612.620117,1.112075
2015,9,24,11.1018,7.955288,62.583588,10.833164,20.750994,62.211803,101.807632,61.67897,50.369228,57.263977,20.595423,9427.639648,1.118994
2015,9,25,11.593765,7.871669,63.706409,10.962903,21.175797,64.789589,104.064178,63.664612,51.657974,59.692856,21.279289,9688.530273,1.117893
2015,9,28,11.459922,7.54539,62.607475,10.851698,20.184589,64.335747,103.123947,62.662933,51.180328,57.952534,20.957212,9483.549805,1.120172
2015,9,29,11.22841,7.984801,62.910084,10.837798,20.176004,64.063454,103.274391,60.987549,51.171318,57.786076,20.983681,9450.400391,1.123103
2015,9,30,11.492478,8.320916,63.658646,11.514291,20.656593,65.36142,105.493309,61.891716,52.225746,59.942558,21.076336,9660.44043,1.125594
2015,10,1,10.891992,8.003655,62.933975,11.287249,20.296154,65.080048,104.026566,61.546005,51.47773,59.269131,20.851318,9509.25,1.117206
2015,10,2,10.8522,8.550459,63.029533,11.745967,20.424883,65.170822,104.891563,61.749878,51.991425,59.178329,20.979269,9553.070313,1.119344
2015,10,5,11.210321,9.210391,64.869072,12.357592,21.489035,66.677551,107.674637,63.380943,53.43338,61.418041,21.354292,9814.790039,1.1227
2015,10,6,11.28267,9.038237,65.840576,12.440995,21.639219,67.675987,108.464424,63.48732,53.97411,62.212536,21.13369,9902.830078,1.11952
2015,10,7,11.174148,9.480925,67.377502,12.218587,21.866638,67.766754,108.426819,63.389812,53.613628,64.875969,20.604246,9970.400391,1.126799
2015,10,8,11.040305,9.452234,67.680115,12.732906,21.480455,68.284126,109.216614,64.684029,53.5956,65.22403,20.780729,9993.070313,1.124
2015,10,9,11.000514,10.042485,68.47644,12.459529,22.222788,69.255333,110.044014,64.90564,54.451752,66.4347,21.548424,10096.599609,1.128694
2015,10,12,10.913695,10.981151,68.508293,12.547565,22.089767,68.801498,110.232056,64.843582,54.532867,67.531845,21.645489,10119.830078,1.136997
2015,10,13,10.765382,10.349909,67.783638,12.580001,21.870928,68.356743,109.442276,63.98373,57.452824,66.66925,21.354292,10032.820313,1.135551
2015,10,14,10.580894,10.358107,66.660797,12.621701,21.652092,69.073807,108.53965,62.955452,57.146412,65.632622,21.7955,9915.849609,1.138498
2015,10,15,10.859435,9.997396,67.329712,12.5383,21.900965,69.999634,109.855965,65.029739,58.696507,65.836929,21.619015,10064.799805,1.147552
2015,10,16,10.989661,10.296622,66.931557,12.612434,22.282862,69.573013,111.585976,66.02256,59.588718,65.632622,21.517538,10104.429688,1.136816
2015,10,19,11.1018,10.026089,67.1147,12.825578,23.106722,69.663788,112.074898,66.784897,59.615757,66.351456,21.530773,10164.30957,1.136105
2015,10,20,11.344166,10.231038,66.756371,12.681937,22.784903,69.94516,111.924461,66.323952,59.931187,66.041222,21.230757,10147.679688,1.132901
2015,10,21,11.383956,10.042485,67.576584,12.820943,22.767736,71.624352,112.601425,66.403732,60.886467,66.586029,21.160164,10238.099609,1.135396
2015,10,22,11.883159,10.476976,69.09758,12.626335,23.32556,72.74987,115.083618,67.130623,62.103134,68.364174,22.263176,10491.969727,1.134803
2015,10,23,12.277454,10.595846,71.685638,12.895079,23.819017,73.893539,117.415375,69.258087,63.013355,70.588753,22.439657,10794.540039,1.108095
2015,10,26,12.357038,10.755707,71.430824,13.06652,23.492905,74.265678,118.242783,69.559486,63.202606,70.301216,22.594076,10801.339844,1.102038
2015,10,27,12.194254,10.235137,71.056549,13.075787,23.480034,74.238449,117.791473,69.018745,63.022377,69.900192,22.695555,10692.19043,1.106599
2015,10,28,12.288307,10.345809,72.410309,13.233326,23.578724,75.518257,118.919739,70.516846,63.85149,70.346619,23.01322,10831.959961,1.103704
2015,10,29,12.29916,9.874427,72.649208,12.125916,21.956749,74.674133,118.806908,72.156769,64.121849,70.626579,22.942631,10800.839844,1.092896
2015,10,30,12.302775,10.374502,72.86422,12.445628,21.858057,74.020615,119.85997,72.591133,64.779755,70.641708,22.638199,10850.139648,1.099384
2015,11,2,12.29916,10.7844,73.572945,12.529033,22.175585,73.339851,120.048019,73.690323,65.185303,71.398384,22.695555,10950.669922,1.102597
2015,11,3,12.277454,10.944259,73.477386,12.793143,22.175585,73.702919,120.649757,72.564529,66.167625,70.800613,22.280823,10951.150391,1.101601
2015,11,4,12.168933,11.132813,73.461464,13.020185,21.849474,74.556137,119.371048,70.561157,65.861206,69.953156,22.060221,10845.240234,1.096395
2015,11,5,11.973594,10.862281,73.795921,12.519765,21.669256,80.973366,119.634293,72.06813,66.465027,70.202843,22.060221,10887.740234,1.086803
2015,11,6,12.139995,10.981151,74.918747,12.927514,22.016823,79.884155,118.317993,72.892525,65.915283,72.662003,21.658724,10988.030273,1.0884
2015,11,9,11.843367,10.546659,73.5411,12.524399,21.742199,78.740501,117.829079,70.561157,65.726021,71.852371,21.089571,10815.450195,1.073341
2015,11,10,11.973594,10.14496,73.166824,12.403928,21.37747,80.056618,118.806908,70.898018,65.608871,72.586319,21.363117,10832.519531,1.075951
2015,11,11,12.165317,10.214643,73.405724,12.482697,21.248743,81.490746,120.762573,72.537941,66.636253,72.77549,21.658724,10907.870117,1.073756
2015,11,12,12.006149,9.234987,74.815231,12.436361,20.802485,78.658813,119.671928,71.09304,66.27578,71.474037,21.380766,10782.629883,1.076299
2015,11,13,11.995297,9.210391,73.947227,12.376124,20.446339,77.832832,118.543648,70.525696,65.780098,71.534576,21.230757,10708.400391,1.081502
2015,11,16,12.024238,9.198097,73.405724,12.09348,20.309027,77.89637,118.919739,69.90519,65.302452,71.663208,21.548424,10713.230469,1.069999
2015,11,17,12.443856,9.345659,75.468216,12.390025,20.652302,78.495422,120.875389,71.518524,66.564163,73.592682,21.751377,10971.040039,1.068799
2015,11,18,12.404065,9.329265,75.054115,12.227854,20.922632,78.885727,120.724976,70.463654,66.654289,73.73645,21.707258,10959.950195,1.064385
2015,11,19,12.4113,9.517817,76.312317,12.68657,21.180086,79.593719,121.289116,70.18885,67.411316,74.704979,21.927862,11085.44043,1.066997
2015,11,20,12.440238,9.398948,76.535294,12.728272,20.944084,79.956779,121.627579,70.401604,67.456375,75.037903,22.249937,11119.830078,1.072616
2015,11,23,12.443856,8.931664,76.304375,12.459529,20.725248,81.127678,122.755852,69.949532,66.978722,74.493111,22.086693,11092.30957,1.064101
2015,11,24,12.27022,8.743111,75.285065,11.963742,20.339066,79.484795,121.665192,67.795456,66.320831,73.214363,21.910212,10933.990234,1.064203
2015,11,25,12.555995,8.93986,76.399925,12.288089,20.613682,81.508904,126.366325,68.752808,67.059845,75.287605,22.324944,11169.540039,1.064385
2015,11,27,12.646429,8.911169,77.140511,12.394659,20.592228,81.209358,125.839798,69.949532,67.177002,76.800926,22.739676,11293.759766,1.060445
2015,11,30,12.628342,8.927564,78.151848,12.570733,20.858269,83.133636,126.10305,69.320145,67.222061,78.16291,22.982338,11382.230469,1.058302
2015,12,1,12.519822,10.407293,77.196251,12.723639,20.991287,84.331764,126.027824,69.364464,67.348221,78.16291,22.827917,11261.240234,1.057295
2015,12,2,12.50897,10.22284,76.360115,12.719006,20.712376,84.785583,125.915016,69.240364,67.366249,77.671089,22.369061,11190.019531,1.062586
2015,12,3,11.915716,9.9851,73.182762,12.529033,20.111643,82.144272,122.266945,67.228119,65.284439,74.409882,21.526363,10789.240234,1.061301
2015,12,4,11.71314,9.554708,73.334053,12.839478,19.909967,82.516418,122.116501,67.148354,64.6716,74.281242,21.394003,10752.099609,1.091596
2015,12,7,12.009768,9.304671,74.042786,12.927514,19.875643,84.240997,124.1474,68.336182,65.653931,75.658371,22.188169,10886.089844,1.0884
2015,12,8,11.799958,8.837387,72.28289,12.695838,19.304947,82.779633,122.53019,68.16777,65.248383,73.547287,21.949919,10673.599609,1.0834
2015,12,9,11.771019,9.02594,72.036041,12.524399,19.163345,80.247238,121.364326,67.334496,64.626534,73.501884,21.7955,10592.490234,1.089396
2015,12,10,11.745696,9.001345,71.359146,12.649503,19.073236,79.512024,121.81562,67.813187,64.761726,73.60025,21.905798,10598.929688,1.101795
2015,12,11,11.492478,8.800496,69.877975,12.348324,18.227921,78.558975,119.107803,66.767166,63.581135,71.209206,21.658724,10340.05957,1.094811
2015,12,14,11.199471,8.42339,68.683479,12.153715,17.824572,77.996216,117.11451,65.472969,62.544724,69.536987,21.21752,10139.339844,1.098394
2015,12,15,11.756549,8.743111,70.236328,12.769975,18.365231,80.610291,119.747124,67.529518,64.554436,71.648087,21.826382,10450.379883,1.0993
2015,12,16,11.702289,9.042336,70.244286,12.839478,18.390974,80.937057,120.4617,67.343376,64.148888,72.253395,21.729321,10469.259766,1.093625
2015,12,17,12.085733,9.165304,71.725471,13.103588,18.772871,82.643486,122.718246,69.586075,65.726021,74.697403,22.135225,10738.120117,1.087453
2015,12,18,11.930184,9.148909,70.897285,13.071153,18.665594,80.80999,121.81562,68.212082,65.140228,73.176529,22.108753,10608.19043,1.08441
2015,12,21,11.799958,9.341561,70.092979,13.418666,18.472504,79.39402,120.875389,66.501228,64.725677,72.260971,22.024923,10497.769531,1.086992
2015,12,22,11.731228,9.267779,69.686859,13.31673,18.498249,79.938629,120.574532,66.235306,64.662598,72.904129,22.077869,10488.75,1.091298
2015,12,23,12.020619,9.825239,71.383049,13.418666,19.150471,81.853821,122.605423,68.353905,65.789116,74.568779,22.320532,10727.639648,1.095002
2015,12,29,12.277454,9.526014,72.346603,13.654976,19.502331,83.061012,124.109779,69.79882,66.798485,74.57634,22.70879,10860.139648,1.097526
2015,12,30,12.074881,9.599796,71.574158,13.497436,19.330692,81.608742,123.019119,68.903503,66.131577,73.87265,22.602901,10743.009766,1.092801
2016,1,4,11.60462,8.919366,68.110123,13.414034,18.408138,79.457573,117.340149,66.128929,63.608166,69.801834,22.121988,10283.44043,1.085399
2016,1,5,11.568443,9.107919,68.540146,13.83105,18.704214,79.185257,117.716248,70.011566,64.374191,69.476463,21.967567,10310.099609,1.082755
2016,1,6,11.640793,9.153008,68.269394,14.048825,18.549742,78.268517,118.092339,70.685257,64.932953,67.176208,21.760199,10214.019531,1.075199
2016,1,7,11.568443,8.90297,66.963402,13.90982,18.150684,77.052223,115.647766,69.187164,64.293083,64.648979,21.120455,9979.849609,1.0779
2016,1,8,11.398428,8.722616,66.501541,13.826416,17.562824,75.745178,114.181007,68.699623,64.031738,63.135647,21.058685,9849.339844,1.092598
2016,1,11,11.333315,8.976752,66.071526,13.58084,17.768787,77.388077,114.632294,67.334496,64.527397,62.908665,20.754255,9825.070313,1.094104
2016,1,12,11.496098,9.042336,66.453758,13.298196,18.034826,78.322968,116.061455,68.29187,66.915634,64.202545,21.257227,9985.429688,1.0858
2016,1,13,11.510567,9.366155,66.198944,13.270394,17.931845,77.823753,116.249496,67.502922,66.447014,62.719494,21.204283,9960.959961,1.084399
2016,1,14,11.347783,9.300571,66.318382,12.816309,17.168056,76.888847,114.256218,66.066879,65.816147,60.615978,21.142513,9794.200195,1.088601
2016,1,15,11.13074,8.874277,65.060181,12.612434,16.460051,76.253487,112.262947,63.921677,63.698284,59.034565,20.498356,9545.269531,1.085894
2016,1,19,11.246496,9.722766,65.506126,12.668037,16.185432,83.505775,112.601425,65.304527,65.149239,59.670158,20.793964,9664.209961,1.089503
2016,1,20,10.776235,9.107919,63.94532,12.301989,15.207098,83.578392,108.765305,63.496181,63.950626,58.08873,20.273344,9391.639648,1.091298
2016,1,21,11.112652,9.661281,64.924805,12.839478,14.696474,82.071648,109.103775,65.916183,64.626534,59.549084,20.701309,9574.160156,1.087701
2016,1,22,11.46354,9.825239,66.286522,13.168457,15.08695,82.852249,111.435539,67.38768,64.887901,60.313313,21.513126,9764.879883,1.086201
2016,1,25,11.521419,9.870329,66.421913,13.06652,14.254508,83.696381,111.097054,69.080803,65.500717,59.715549,21.336645,9736.150391,1.079902
2016,1,26,11.459922,10.493372,72.147522,13.122122,14.692184,84.068535,110.645752,69.222633,65.329498,60.078758,21.213106,9822.75,1.085305
2016,1,27,11.648028,10.558955,73.282333,13.126756,14.679312,84.422516,110.946617,72.112442,66.131577,60.502483,21.38518,9880.820313,1.086496
2016,1,28,11.246496,10.681925,71.675369,12.478064,13.881196,84.867287,108.802895,70.047012,63.995689,58.731903,20.957212,9639.589844,1.090798
2016,1,29,11.586533,10.550757,73.042114,12.478064,14.074287,86.21064,111.811623,72.396111,65.960342,58.005508,21.394003,9798.110352,1.093697
2016,2,1,11.586533,10.489272,72.437431,12.858011,14.005632,86.737083,110.946617,73.47757,65.960342,57.105083,21.380766,9757.879883,1.082591
2016,2,2,11.528654,10.083475,71.228073,12.769975,13.460684,85.366516,108.23877,72.954567,64.698631,56.015491,21.301348,9581.040039,1.089728
2016,2,3,11.315227,10.075278,70.250641,12.278823,12.649695,83.505775,105.869408,70.889153,63.85149,55.009125,21.235168,9434.820313,1.092204
2016,2,4,11.203088,10.411392,70.523987,11.991544,13.001553,84.322685,105.756592,68.6819,62.995338,54.093575,20.868969,9393.360352,1.109102
2016,2,5,10.772617,10.517965,70.035278,11.935942,13.104535,81.881042,103.838516,65.995956,61.24696,54.789707,20.436586,9286.230469,1.119996
2016,2,8,10.345764,9.972802,68.378624,11.342851,11.860163,78.549881,101.619583,64.143295,59.462547,52.436493,19.412992,8979.360352,1.114504
2016,2,9,10.450668,9.526014,67.914757,11.282616,11.35383,78.477272,98.798912,64.52446,59.823036,51.324211,19.558592,8879.400391,1.118981
2016,2,10,10.555573,9.230887,68.130119,11.653296,12.512385,78.985558,100.491318,66.120064,60.435867,52.270027,20.313051,9017.290039,1.128999
2016,2,11,10.324059,8.816893,65.628555,11.342851,11.744307,80.828156,95.188446,63.620281,58.489227,50.832375,20.118919,8752.870117,1.128095
2016,2,12,10.541103,9.353857,66.804794,11.48649,13.130281,80.002144,97.031288,65.428635,58.840706,53.162888,20.714546,8967.509766,1.131798
2016,2,16,10.548337,9.673577,68.047295,11.625497,13.057335,82.725182,98.121933,66.971069,60.525993,55.099941,21.354292,9135.110352,1.117406
2016,2,17,10.866669,8.472578,69.977295,12.042512,13.885488,86.52832,101.2435,68.114571,61.823742,57.044552,21.671959,9377.209961,1.114703
2016,2,18,11.119886,8.665231,70.31691,12.510497,13.3105,89.668861,102.108505,68.628708,62.409534,57.014282,21.389589,9463.639648,1.112298
2016,2,19,11.022218,8.439787,70.035278,12.6078,13.044462,90.168083,100.829796,68.017075,62.706936,55.864166,21.469006,9388.049805,1.111099
2016,2,22,11.329696,8.915267,71.592537,12.547565,13.559375,90.077316,102.484589,68.752808,63.536064,56.900784,21.62784,9573.589844,1.112397
2016,2,23,11.109035,8.447985,70.416313,12.575367,13.061626,89.087967,101.544373,67.37883,63.031387,55.34206,21.363117,9416.769531,1.102803
2016,2,24,10.866669,8.333212,68.328918,12.301989,12.568168,87.581215,99.927193,65.357719,61.283012,53.117474,20.974857,9167.799805,1.102706
2016,2,25,11.098184,8.509468,69.6791,12.737539,12.907151,89.641632,101.581978,68.433701,63.004341,53.949818,21.380766,9331.480469,1.101394
2016,2,26,11.105417,8.743111,71.493141,12.649503,13.653776,89.768715,103.688087,69.524025,63.301735,55.909557,21.398413,9513.299805,1.102499
2016,2,29,11.192235,8.640636,70.789055,12.774608,13.718142,89.369331,103.236763,68.938965,63.031387,56.862953,21.508715,9495.400391,1.092395
2016,3,1,11.467157,9.161206,72.197212,13.085054,14.022797,91.538666,105.117218,69.834274,64.103821,59.253986,21.7955,9717.160156,1.088898
2016,3,2,11.362253,9.198097,72.32975,13.010918,14.743675,89.750557,106.997688,68.956696,64.139877,60.858101,21.592543,9776.620117,1.087595
2016,3,3,11.127121,9.275976,72.942726,12.881179,15.138442,87.935219,106.43354,67.050835,62.688911,61.402916,21.596954,9751.919922,1.086897
2016,3,4,11.181383,9.259581,74.417137,13.427934,15.460263,88.434433,106.170273,67.095169,62.986313,62.522762,21.574896,9824.169922,1.094895
2016,3,7,11.127121,9.255482,73.953278,13.483536,15.224261,88.016907,106.132683,67.077431,62.697922,61.947697,21.389589,9778.929688,1.099396
2016,3,8,11.069242,8.845585,73.472839,13.31673,14.90244,86.737083,105.907021,67.343376,62.526691,60.547874,21.213106,9692.820313,1.101601
2016,3,9,11.112652,8.755408,74.176933,13.4094,14.778003,87.435997,106.659203,67.219269,62.878166,59.428024,21.279289,9723.089844,1.100401
2016,3,10,11.065627,8.562756,71.948723,13.136024,14.649274,88.561508,104.252228,65.730026,61.84177,57.067245,21.288111,9498.150391,1.098901
2016,3,11,11.452688,8.845585,73.829018,13.882019,15.739173,90.467613,108.802895,67.361084,63.058422,59.564224,22.302879,9831.129883,1.117843
2016,3,14,11.550358,9.06283,75.518822,13.886651,15.90223,92.537109,110.006393,68.894638,64.049767,60.706783,22.726439,9990.259766,1.116794
2016,3,15,11.492478,8.780002,74.988686,13.970056,15.490299,92.037888,109.89357,68.265266,64.211975,60.199818,22.916155,9933.849609,1.110198
2016,3,16,11.557591,8.698022,75.759026,14.164663,14.803748,93.036324,110.232056,67.839775,64.455299,62.522762,23.185293,9983.410156,1.110901
2016,3,17,11.427365,8.771803,75.659637,13.520604,14.503383,90.903305,109.630302,66.9356,63.608166,61.304535,23.251472,9892.200195,1.121894
2016,3,18,11.441837,9.021841,76.802742,13.455735,14.653565,90.948685,109.028557,67.228119,64.013702,61.728268,23.31324,9950.799805,1.131798
2016,3,21,11.387574,8.706221,76.198051,13.270394,14.516255,90.857918,109.141403,67.361084,63.716309,61.440746,23.39707,9948.639648,1.127904
2016,3,22,11.326078,8.882476,76.794441,13.094321,14.336035,91.9925,109.329437,67.618172,64.049767,61.576939,23.560314,9990,1.123595
